StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2021-01-06T07:00+00:00Z,2021-01-06T08:00+00:00Z,10YIT-GRTN-----B,MAW,B10,69
2021-01-06T08:00+00:00Z,2021-01-06T09:00+00:00Z,10YIT-GRTN-----B,MAW,B10,104
2021-01-06T09:00+00:00Z,2021-01-06T10:00+00:00Z,10YIT-GRTN-----B,MAW,B10,280
2021-01-06T10:00+00:00Z,2021-01-06T11:00+00:00Z,10YIT-GRTN-----B,MAW,B10,577
2021-01-06T11:00+00:00Z,2021-01-06T12:00+00:00Z,10YIT-GRTN-----B,MAW,B10,711
2021-01-06T12:00+00:00Z,2021-01-06T13:00+00:00Z,10YIT-GRTN-----B,MAW,B10,104
2021-01-06T13:00+00:00Z,2021-01-06T14:00+00:00Z,10YIT-GRTN-----B,MAW,B10,114
2021-01-06T14:00+00:00Z,2021-01-06T15:00+00:00Z,10YIT-GRTN-----B,MAW,B10,591
2021-01-06T15:00+00:00Z,2021-01-06T16:00+00:00Z,10YIT-GRTN-----B,MAW,B10,570
2021-01-06T16:00+00:00Z,2021-01-06T17:00+00:00Z,10YIT-GRTN-----B,MAW,B10,610
2021-01-06T17:00+00:00Z,2021-01-06T18:00+00:00Z,10YIT-GRTN-----B,MAW,B10,596
2021-01-06T18:00+00:00Z,2021-01-06T19:00+00:00Z,10YIT-GRTN-----B,MAW,B10,455
2021-01-06T19:00+00:00Z,2021-01-06T20:00+00:00Z,10YIT-GRTN-----B,MAW,B10,333
2021-01-06T20:00+00:00Z,2021-01-06T21:00+00:00Z,10YIT-GRTN-----B,MAW,B10,186
2021-01-06T21:00+00:00Z,2021-01-06T22:00+00:00Z,10YIT-GRTN-----B,MAW,B10,59
2021-01-06T22:00+00:00Z,2021-01-06T23:00+00:00Z,10YIT-GRTN-----B,MAW,B10,3
2021-01-06T23:00+00:00Z,2021-01-07T00:00+00:00Z,10YIT-GRTN-----B,MAW,B10,37
2021-01-07T00:00+00:00Z,2021-01-07T01:00+00:00Z,10YIT-GRTN-----B,MAW,B10,10
2021-01-07T01:00+00:00Z,2021-01-07T02:00+00:00Z,10YIT-GRTN-----B,MAW,B10,10
2021-01-07T02:00+00:00Z,2021-01-07T03:00+00:00Z,10YIT-GRTN-----B,MAW,B10,10
2021-01-07T03:00+00:00Z,2021-01-07T04:00+00:00Z,10YIT-GRTN-----B,MAW,B10,9
2021-01-07T04:00+00:00Z,2021-01-07T05:00+00:00Z,10YIT-GRTN-----B,MAW,B10,1
2021-01-07T05:00+00:00Z,2021-01-07T06:00+00:00Z,10YIT-GRTN-----B,MAW,B10,298
2021-01-07T06:00+00:00Z,2021-01-07T07:00+00:00Z,10YIT-GRTN-----B,MAW,B10,733
2021-01-07T07:00+00:00Z,2021-01-07T08:00+00:00Z,10YIT-GRTN-----B,MAW,B10,1213
2021-01-07T08:00+00:00Z,2021-01-07T09:00+00:00Z,10YIT-GRTN-----B,MAW,B10,703
2021-01-07T09:00+00:00Z,2021-01-07T10:00+00:00Z,10YIT-GRTN-----B,MAW,B10,835
2021-01-07T10:00+00:00Z,2021-01-07T11:00+00:00Z,10YIT-GRTN-----B,MAW,B10,274
2021-01-07T11:00+00:00Z,2021-01-07T12:00+00:00Z,10YIT-GRTN-----B,MAW,B10,318
