StartTime,EndTime,AreaID,UnitName,Load
2021-01-03T02:15+00:00Z,2021-01-03T02:30+00:00Z,10YNL----------L,MAW,10372
2021-01-03T02:30+00:00Z,2021-01-03T02:45+00:00Z,10YNL----------L,MAW,10415
2021-01-03T02:45+00:00Z,2021-01-03T03:00+00:00Z,10YNL----------L,MAW,10394
2021-01-03T03:00+00:00Z,2021-01-03T03:15+00:00Z,10YNL----------L,MAW,10419
2021-01-03T03:15+00:00Z,2021-01-03T03:30+00:00Z,10YNL----------L,MAW,10416
2021-01-03T03:30+00:00Z,2021-01-03T03:45+00:00Z,10YNL----------L,MAW,10387
2021-01-03T03:45+00:00Z,2021-01-03T04:00+00:00Z,10YNL----------L,MAW,10491
2021-01-03T04:00+00:00Z,2021-01-03T04:15+00:00Z,10YNL----------L,MAW,10518
2021-01-03T04:15+00:00Z,2021-01-03T04:30+00:00Z,10YNL----------L,MAW,10521
2021-01-03T04:30+00:00Z,2021-01-03T04:45+00:00Z,10YNL----------L,MAW,10536
2021-01-03T04:45+00:00Z,2021-01-03T05:00+00:00Z,10YNL----------L,MAW,10643
2021-01-03T05:00+00:00Z,2021-01-03T05:15+00:00Z,10YNL----------L,MAW,10661
2021-01-03T05:15+00:00Z,2021-01-03T05:30+00:00Z,10YNL----------L,MAW,10709
2021-01-03T05:30+00:00Z,2021-01-03T05:45+00:00Z,10YNL----------L,MAW,10755
2021-01-03T05:45+00:00Z,2021-01-03T06:00+00:00Z,10YNL----------L,MAW,10881
2021-01-03T06:00+00:00Z,2021-01-03T06:15+00:00Z,10YNL----------L,MAW,10960
2021-01-03T06:15+00:00Z,2021-01-03T06:30+00:00Z,10YNL----------L,MAW,11059
2021-01-03T06:30+00:00Z,2021-01-03T06:45+00:00Z,10YNL----------L,MAW,11215
2021-01-03T06:45+00:00Z,2021-01-03T07:00+00:00Z,10YNL----------L,MAW,11446
2021-01-03T07:00+00:00Z,2021-01-03T07:15+00:00Z,10YNL----------L,MAW,11663
2021-01-03T07:15+00:00Z,2021-01-03T07:30+00:00Z,10YNL----------L,MAW,11815
2021-01-03T07:30+00:00Z,2021-01-03T07:45+00:00Z,10YNL----------L,MAW,11862
2021-01-03T07:45+00:00Z,2021-01-03T08:00+00:00Z,10YNL----------L,MAW,12017
2021-01-03T08:00+00:00Z,2021-01-03T08:15+00:00Z,10YNL----------L,MAW,12146
2021-01-03T08:15+00:00Z,2021-01-03T08:30+00:00Z,10YNL----------L,MAW,12324
2021-01-03T08:30+00:00Z,2021-01-03T08:45+00:00Z,10YNL----------L,MAW,12430
2021-01-03T08:45+00:00Z,2021-01-03T09:00+00:00Z,10YNL----------L,MAW,12561
2021-01-03T09:00+00:00Z,2021-01-03T09:15+00:00Z,10YNL----------L,MAW,12735
2021-01-03T09:15+00:00Z,2021-01-03T09:30+00:00Z,10YNL----------L,MAW,12796
2021-01-03T09:30+00:00Z,2021-01-03T09:45+00:00Z,10YNL----------L,MAW,12839
2021-01-03T09:45+00:00Z,2021-01-03T10:00+00:00Z,10YNL----------L,MAW,12785
2021-01-03T10:00+00:00Z,2021-01-03T10:15+00:00Z,10YNL----------L,MAW,12908
2021-01-03T10:15+00:00Z,2021-01-03T10:30+00:00Z,10YNL----------L,MAW,13003
2021-01-03T10:30+00:00Z,2021-01-03T10:45+00:00Z,10YNL----------L,MAW,13076
2021-01-03T10:45+00:00Z,2021-01-03T11:00+00:00Z,10YNL----------L,MAW,13115
2021-01-03T11:00+00:00Z,2021-01-03T11:15+00:00Z,10YNL----------L,MAW,13045
2021-01-03T11:15+00:00Z,2021-01-03T11:30+00:00Z,10YNL----------L,MAW,13086
2021-01-03T11:30+00:00Z,2021-01-03T11:45+00:00Z,10YNL----------L,MAW,13173
2021-01-03T11:45+00:00Z,2021-01-03T12:00+00:00Z,10YNL----------L,MAW,13171
2021-01-03T12:00+00:00Z,2021-01-03T12:15+00:00Z,10YNL----------L,MAW,13096
2021-01-03T12:15+00:00Z,2021-01-03T12:30+00:00Z,10YNL----------L,MAW,13149
2021-01-03T12:30+00:00Z,2021-01-03T12:45+00:00Z,10YNL----------L,MAW,13147
2021-01-03T12:45+00:00Z,2021-01-03T13:00+00:00Z,10YNL----------L,MAW,13198
2021-01-03T13:00+00:00Z,2021-01-03T13:15+00:00Z,10YNL----------L,MAW,13172
2021-01-03T13:15+00:00Z,2021-01-03T13:30+00:00Z,10YNL----------L,MAW,13240
2021-01-03T13:30+00:00Z,2021-01-03T13:45+00:00Z,10YNL----------L,MAW,13295
2021-01-03T13:45+00:00Z,2021-01-03T14:00+00:00Z,10YNL----------L,MAW,13353
2021-01-03T14:00+00:00Z,2021-01-03T14:15+00:00Z,10YNL----------L,MAW,13430
2021-01-03T14:15+00:00Z,2021-01-03T14:30+00:00Z,10YNL----------L,MAW,13498
2021-01-03T14:30+00:00Z,2021-01-03T14:45+00:00Z,10YNL----------L,MAW,13543
2021-01-03T14:45+00:00Z,2021-01-03T15:00+00:00Z,10YNL----------L,MAW,13600
2021-01-03T15:00+00:00Z,2021-01-03T15:15+00:00Z,10YNL----------L,MAW,13723
2021-01-03T15:15+00:00Z,2021-01-03T15:30+00:00Z,10YNL----------L,MAW,13913
2021-01-03T15:30+00:00Z,2021-01-03T15:45+00:00Z,10YNL----------L,MAW,14320
2021-01-03T15:45+00:00Z,2021-01-03T16:00+00:00Z,10YNL----------L,MAW,14665
2021-01-03T16:00+00:00Z,2021-01-03T16:15+00:00Z,10YNL----------L,MAW,15012
2021-01-03T16:15+00:00Z,2021-01-03T16:30+00:00Z,10YNL----------L,MAW,15176
2021-01-03T16:30+00:00Z,2021-01-03T16:45+00:00Z,10YNL----------L,MAW,15095
2021-01-03T16:45+00:00Z,2021-01-03T17:00+00:00Z,10YNL----------L,MAW,14826
2021-01-03T17:00+00:00Z,2021-01-03T17:15+00:00Z,10YNL----------L,MAW,14650
2021-01-03T17:15+00:00Z,2021-01-03T17:30+00:00Z,10YNL----------L,MAW,14519
2021-01-03T17:30+00:00Z,2021-01-03T17:45+00:00Z,10YNL----------L,MAW,14374
2021-01-03T17:45+00:00Z,2021-01-03T18:00+00:00Z,10YNL----------L,MAW,14280
2021-01-03T18:00+00:00Z,2021-01-03T18:15+00:00Z,10YNL----------L,MAW,14095
2021-01-03T18:15+00:00Z,2021-01-03T18:30+00:00Z,10YNL----------L,MAW,13991
2021-01-03T18:30+00:00Z,2021-01-03T18:45+00:00Z,10YNL----------L,MAW,13901
2021-01-03T18:45+00:00Z,2021-01-03T19:00+00:00Z,10YNL----------L,MAW,13706
2021-01-03T19:00+00:00Z,2021-01-03T19:15+00:00Z,10YNL----------L,MAW,13580
2021-01-03T19:15+00:00Z,2021-01-03T19:30+00:00Z,10YNL----------L,MAW,13339
2021-01-03T19:30+00:00Z,2021-01-03T19:45+00:00Z,10YNL----------L,MAW,13188
2021-01-03T19:45+00:00Z,2021-01-03T20:00+00:00Z,10YNL----------L,MAW,12987
2021-01-03T20:00+00:00Z,2021-01-03T20:15+00:00Z,10YNL----------L,MAW,12859
2021-01-03T20:15+00:00Z,2021-01-03T20:30+00:00Z,10YNL----------L,MAW,12692
2021-01-03T20:30+00:00Z,2021-01-03T20:45+00:00Z,10YNL----------L,MAW,12595
2021-01-03T20:45+00:00Z,2021-01-03T21:00+00:00Z,10YNL----------L,MAW,12433
2021-01-03T21:00+00:00Z,2021-01-03T21:15+00:00Z,10YNL----------L,MAW,12260
2021-01-03T21:15+00:00Z,2021-01-03T21:30+00:00Z,10YNL----------L,MAW,12075
2021-01-03T21:30+00:00Z,2021-01-03T21:45+00:00Z,10YNL----------L,MAW,11896
2021-01-03T21:45+00:00Z,2021-01-03T22:00+00:00Z,10YNL----------L,MAW,11769
2021-01-03T22:00+00:00Z,2021-01-03T22:15+00:00Z,10YNL----------L,MAW,11613
2021-01-03T22:15+00:00Z,2021-01-03T22:30+00:00Z,10YNL----------L,MAW,11408
