StartTime,EndTime,AreaID,UnitName,Load
2021-01-05T18:30+00:00Z,2021-01-05T19:00+00:00Z,10Y1001A1001A92E,MAW,47687
2021-01-05T19:00+00:00Z,2021-01-05T19:30+00:00Z,10Y1001A1001A92E,MAW,46335
2021-01-05T20:30+00:00Z,2021-01-05T21:00+00:00Z,10Y1001A1001A92E,MAW,40803
2021-01-05T21:00+00:00Z,2021-01-05T21:30+00:00Z,10Y1001A1001A92E,MAW,39184
2021-01-05T21:30+00:00Z,2021-01-05T22:00+00:00Z,10Y1001A1001A92E,MAW,36830
2021-01-05T22:00+00:00Z,2021-01-05T22:30+00:00Z,10Y1001A1001A92E,MAW,34982
2021-01-05T22:30+00:00Z,2021-01-05T23:00+00:00Z,10Y1001A1001A92E,MAW,33186
2021-01-05T23:00+00:00Z,2021-01-05T23:30+00:00Z,10Y1001A1001A92E,MAW,31192
2021-01-05T23:30+00:00Z,2021-01-06T00:00+00:00Z,10Y1001A1001A92E,MAW,31238
2021-01-06T00:00+00:00Z,2021-01-06T00:30+00:00Z,10Y1001A1001A92E,MAW,31787
2021-01-06T00:30+00:00Z,2021-01-06T01:00+00:00Z,10Y1001A1001A92E,MAW,32177
2021-01-06T01:00+00:00Z,2021-01-06T01:30+00:00Z,10Y1001A1001A92E,MAW,31711
2021-01-06T01:30+00:00Z,2021-01-06T02:00+00:00Z,10Y1001A1001A92E,MAW,31091
2021-01-06T02:00+00:00Z,2021-01-06T02:30+00:00Z,10Y1001A1001A92E,MAW,30655
2021-01-06T02:30+00:00Z,2021-01-06T03:00+00:00Z,10Y1001A1001A92E,MAW,30055
2021-01-06T03:00+00:00Z,2021-01-06T03:30+00:00Z,10Y1001A1001A92E,MAW,29614
2021-01-06T03:30+00:00Z,2021-01-06T04:00+00:00Z,10Y1001A1001A92E,MAW,29289
2021-01-06T04:00+00:00Z,2021-01-06T04:30+00:00Z,10Y1001A1001A92E,MAW,29339
2021-01-06T04:30+00:00Z,2021-01-06T05:00+00:00Z,10Y1001A1001A92E,MAW,29203
2021-01-06T05:00+00:00Z,2021-01-06T05:30+00:00Z,10Y1001A1001A92E,MAW,30654
2021-01-06T05:30+00:00Z,2021-01-06T06:00+00:00Z,10Y1001A1001A92E,MAW,33200
2021-01-06T06:00+00:00Z,2021-01-06T06:30+00:00Z,10Y1001A1001A92E,MAW,35263
2021-01-06T06:30+00:00Z,2021-01-06T07:00+00:00Z,10Y1001A1001A92E,MAW,39057
2021-01-06T07:00+00:00Z,2021-01-06T07:30+00:00Z,10Y1001A1001A92E,MAW,41414
2021-01-06T07:30+00:00Z,2021-01-06T08:00+00:00Z,10Y1001A1001A92E,MAW,43948
2021-01-06T08:00+00:00Z,2021-01-06T08:30+00:00Z,10Y1001A1001A92E,MAW,45090
2021-01-06T08:30+00:00Z,2021-01-06T09:00+00:00Z,10Y1001A1001A92E,MAW,46213
